Estado,Nombre de Estado,Numero de Caso,Peatones,Personas _no_vehiculos,Vehiculos automotores,Vehiculos estacionados,Condado,Nombre Condado,Ciudad,Nombre Ciudad,Mes,Nombre Mes,Dia,Año,Hora,Minuto,Calle,Ruta,Nombre Ruta,Rural o Urbanoo,Sistema Funcional,Dueño Calle,Sistema Nacional Carreteras,Jurisdiccion Especial,Milla,Latitud,Longitud,Causa del Accidente,Tipo de Accidente,Tipo Interseccion,Columna1,Lugar en la calle,Zona de Trabajo,Luz,Clima,Autobus Escolar,Cruce de Trenes,Hora Notificacion,Minuto Notificacion,Hora Llegada,Minuto Llegada,Decesos,Fecha,PersonaVehiculo
47,Tennessee,470285,0,0,1,0,157,SHELBY (157),1620,MEMPHIS,4,Abril,8,2022,16,47,EGYPT CENTRAL RD,6,Calle Local Municipalidad,Urbano,Arteria Menor,City or Municipal Highway Agency,0,Sin jurisdiccion especial,20,35.24293056,-89.91755,Poste,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Dia total,Despejado,No,NO APLICA,16,50,16,45,1,08/04/2022,1
47,Tennessee,470286,0,0,1,0,37,DAVIDSON (37),1760,NASHVILLE,4,Abril,15,2022,1,30,US-31A/41A SR-11 NOLENSVILLE P,2,US Highway,Urbano,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,14,36.00373889,-86.69831111,Culvert,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,15/04/2022,1
47,Tennessee,470287,0,0,1,0,93,KNOX (93),1300,KNOXVILLE,3,Marzo,31,2022,22,31,WILSON RD,6,Calle Local Municipalidad,Urbano,Colector Menor,City or Municipal Highway Agency,0,Sin jurisdiccion especial,22,35.99163889,-83.97286111,Arbol,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,31/03/2022,1
47,Tennessee,470288,1,1,2,1,37,DAVIDSON (37),1760,NASHVILLE,4,Abril,1,2022,20,21,US-31W/41 SR-11 DICKERSON PK,2,US Highway,Urbano,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,162,36.22301944,-86.76118889,Peaton,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,01/04/2022,1
47,Tennessee,470289,1,1,2,0,37,DAVIDSON (37),1760,NASHVILLE,4,Abril,6,2022,20,19,US-31E SR-6 GALLATIN PK,2,US Highway,Urbano,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,174,36.24786111,-86.72043889,Peaton,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,20,40,20,55,1,06/04/2022,2
47,Tennessee,470290,0,0,1,0,49,FENTRESS (49),0,NO APLICA,4,Abril,12,2022,99,99,SR-52 RUGBY PK,3,Highway estatal,Rural,Arteria Menor,State Highway Agency,0,Sin jurisdiccion especial,273,36.35676111,-84.73668889,Volcadura,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,12/04/2022,1
47,Tennessee,470291,1,1,1,0,37,DAVIDSON (37),1760,NASHVILLE,4,Abril,18,2022,21,49,DR D B TODD JR BLVD,6,Calle Local Municipalidad,Urbano,Arteria Menor,City or Municipal Highway Agency,0,Sin jurisdiccion especial,17,36.17591111,-86.80931944,Peaton,El primer evento no fue una colision con un vehiculo automotor en transporte,T-Intersection,Interseccion de T,Sobre calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,22,30,22,49,1,18/04/2022,1
47,Tennessee,470292,1,1,1,0,111,MACON (111),0,NO APLICA,4,Abril,8,2022,0,34,CR-AKERSVILLE RD,4,Calle del Condado,Rural,Colector Menor,County Highway Agency,0,Sin jurisdiccion especial,21,36.55546111,-86.01681944,Peaton,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,08/04/2022,1
47,Tennessee,470293,0,0,1,0,163,SULLIVAN (163),1280,KINGSPORT,4,Abril,16,2022,9,52,I-81,1,Interestatal,Urbano,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,159,36.54588333,-82.33278056,Valla Ferrocarril,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,En el medio,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,2,16/04/2022,4
47,Tennessee,470294,1,1,1,0,157,SHELBY (157),1620,MEMPHIS,4,Abril,18,2022,0,8,NATIONAL ST,6,Calle Local Municipalidad,Urbano,Arteria Menor,City or Municipal Highway Agency,0,Sin jurisdiccion especial,99998,35.16178611,-89.94696944,Peaton,El primer evento no fue una colision con un vehiculo automotor en transporte,T-Intersection,Interseccion de T,Sobre calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,18/04/2022,1
47,Tennessee,470295,0,0,3,0,157,SHELBY (157),1620,MEMPHIS,4,Abril,19,2022,8,54,PLOUGH BLVD,6,Calle Local Municipalidad,Urbano,Arterial Principal -Freeway o ExpressWay,City or Municipal Highway Agency,1,Sin jurisdiccion especial,11,35.06871944,-89.98585556,Vehiculo en movimiento,Angulo,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,2,19/04/2022,5
47,Tennessee,470297,0,0,2,0,77,HENDERSON (77),1911,PARKER CROSSROADS,4,Abril,10,2022,1,21,I-40,1,Interestatal,Rural,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,117,35.78231944,-88.41251944,Vehiculo en movimiento,Frente a Detrás,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,1,22,1,50,1,10/04/2022,4
47,Tennessee,470298,0,0,2,0,21,CHEATHAM (21),0,NO APLICA,4,Abril,19,2022,11,10,I-40,1,Interestatal,Rural,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,22,36.07438889,-87.12051111,Vehiculo en movimiento,Angulo,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,11,10,11,20,1,19/04/2022,3
47,Tennessee,470300,0,0,1,0,163,SULLIVAN (163),1280,KINGSPORT,4,Abril,20,2022,21,37,SR-93 JOHN B DENNIS HWY,3,Highway estatal,Urbano,Arterial Principal -Freeway o ExpressWay,State Highway Agency,1,Sin jurisdiccion especial,72,36.50790833,-82.54700556,Barrera de Trafico de Concreto,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,20/04/2022,1
47,Tennessee,470301,0,0,2,0,65,HAMILTON (65),400,CHATTANOOGA,4,Abril,19,2022,21,55,US-11/64 SR-2 BRAINERD RD,2,US Highway,Urbano,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,143,35.00991944,-85.22026667,Vehiculo en movimiento,Frente a frente,Four-Way Intersection,Interseccion de 4 direcciones,Sobre calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,19/04/2022,2
47,Tennessee,470302,0,0,2,0,115,MARION (115),1220,JASPER,2,Febrero,1,2022,99,99,I-24,1,Interestatal,Rural,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,212,35.04893889,-85.62886111,Vehiculo en movimiento,Frente a Detrás,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,01/02/2022,2
47,Tennessee,470303,1,1,1,0,37,DAVIDSON (37),190,BELLE MEADE,4,Abril,14,2022,12,4,TYNE BLVD,6,Calle Local Municipalidad,Urbano,Colector Mayor,City or Municipal Highway Agency,0,Sin jurisdiccion especial,0,36.09058056,-86.85996111,Peaton,El primer evento no fue una colision con un vehiculo automotor en transporte,T-Intersection,Interseccion de T,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,14/04/2022,1
47,Tennessee,470304,0,0,1,0,113,MADISON (113),0,NO APLICA,4,Abril,10,2022,18,40,CR-PROVIDENCE RD,4,Calle del Condado,Rural,Colector Menor,County Highway Agency,0,Sin jurisdiccion especial,24,35.63233889,-89.05328889,Acotamiento,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,10/04/2022,2
47,Tennessee,470305,0,0,3,0,113,MADISON (113),1200,JACKSON,4,Abril,18,2022,13,52,CAMPBELL ST,6,Calle Local Municipalidad,Urbano,Arteria Menor,City or Municipal Highway Agency,0,Sin jurisdiccion especial,14,35.65736944,-88.81758889,Vehiculo en movimiento,Golpe Lateral - direccion contraria,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Nublado,No,NO APLICA,99,99,99,99,1,18/04/2022,4
47,Tennessee,470306,0,0,1,0,37,DAVIDSON (37),1760,NASHVILLE,4,Abril,20,2022,0,53,BELL RD,6,Calle Local Municipalidad,Urbano,Colector Mayor,City or Municipal Highway Agency,0,Sin jurisdiccion especial,59,36.15221944,-86.62441111,Acotamiento,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,20/04/2022,1
47,Tennessee,470307,0,0,2,0,1,ANDERSON (1),0,NO APLICA,4,Abril,20,2022,12,52,US-441 SR-71 NORRIS FWY,2,US Highway,Rural,Colector Mayor,State Highway Agency,0,Sin jurisdiccion especial,7,36.14341111,-84.01525,Vehiculo en movimiento,Angulo,T-Intersection,Interseccion de T,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,2,20/04/2022,3
47,Tennessee,470308,0,0,2,0,3,BEDFORD (3),0,NO APLICA,4,Abril,19,2022,10,40,US-41A SR-16,2,US Highway,Rural,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,286,35.43346111,-86.29428889,Vehiculo en movimiento,Angulo,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,19/04/2022,2
47,Tennessee,470309,0,0,2,0,107,MCMINN (107),0,NO APLICA,4,Abril,20,2022,14,58,I-75,1,Interestatal,Rural,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,173,35.50541944,-84.60875,Vehiculo en movimiento,Frente a Detrás,Not an Intersection,No fue interseccion,Sobre calle,Construccion,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,20/04/2022,2
47,Tennessee,470310,0,0,2,0,45,DYER (45),0,NO APLICA,4,Abril,5,2022,14,32,US-412 SR-20,2,US Highway,Rural,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,63,35.97663889,-89.34076111,Valla Ferrocarril,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,En el medio,Ninguna,Dia total,Nublado,No,NO APLICA,99,99,99,99,1,05/04/2022,2
47,Tennessee,470311,1,1,1,0,157,SHELBY (157),1620,MEMPHIS,4,Abril,23,2022,20,28,SR-204 COVINGTON PK,3,Highway estatal,Urbano,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,37,35.22133333,-89.89419722,Peaton,El primer evento no fue una colision con un vehiculo automotor en transporte,Four-Way Intersection,Interseccion de 4 direcciones,Sobre calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,23/04/2022,1
47,Tennessee,470312,0,0,1,0,167,TIPTON (167),0,NO APLICA,2,Febrero,24,2022,12,0,CR-BEAVER RD,4,Calle del Condado,Rural,Local,County Highway Agency,0,Sin jurisdiccion especial,25,35.48328889,-89.81011944,Objeto aventado o caido,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Nieve,No,NO APLICA,99,99,99,99,1,24/02/2022,2
47,Tennessee,470313,0,0,1,0,3,BEDFORD (3),2200,SHELBYVILLE,4,Abril,24,2022,1,25,US-231 SR-10 N MAIN ST,2,US Highway,Urbano,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,132,35.52788056,-86.454,Acotamiento,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Oscuro con iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,24/04/2022,1
47,Tennessee,470314,0,0,3,0,189,WILSON (189),0,NO APLICA,4,Abril,18,2022,12,7,SR-109,3,Highway estatal,Rural,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,112,36.28441944,-86.44373889,Vehiculo en movimiento,Frente a frente,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,18/04/2022,4
47,Tennessee,470315,0,0,1,0,19,CARTER (19),760,ELIZABETHTON,4,Abril,22,2022,15,59,US-321 SR-67 BROAD ST,2,US Highway,Urbano,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,64,36.34998889,-82.22473056,Poste,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,22/04/2022,1
47,Tennessee,470316,0,0,2,0,151,SCOTT (151),1880,ONEIDA,4,Abril,22,2022,20,42,US-27 SR-29 ALBERTA ST,2,US Highway,Rural,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,181,36.49721944,-84.51853056,Vehiculo en movimiento,Angulo,T-Intersection,Interseccion de T,Sobre calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,22/04/2022,2
47,Tennessee,470317,0,0,1,0,21,CHEATHAM (21),0,NO APLICA,4,Abril,12,2022,14,36,CR-OLD CLARKSVILLE PKE,4,Calle del Condado,Rural,Arteria Principal,County Highway Agency,0,Sin jurisdiccion especial,90,36.35171111,-87.03671944,Poste,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,12/04/2022,1
47,Tennessee,470318,0,0,4,0,119,MAURY (119),470,COLUMBIA,4,Abril,1,2022,18,20,US-412 SR-99 BEAR CREEK PK,2,US Highway,Rural,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,206,35.63296111,-86.95148889,Vehiculo en movimiento,Golpe Lateral - direccion contraria,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,01/04/2022,5
47,Tennessee,470319,0,0,1,0,47,FAYETTE (47),0,NO APLICA,4,Abril,23,2022,9,13,I-40,1,Interestatal,Rural,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,34,35.30663056,-89.59,Volcadura,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,23/04/2022,7
47,Tennessee,470320,0,0,1,0,57,GRAINGER (57),173,BEAN STATION,4,Abril,21,2022,22,37,BROADWAY DR,6,Calle Local Municipalidad,Rural,Local,City or Municipal Highway Agency,0,Sin jurisdiccion especial,0,36.30783889,-83.29153889,Culvert,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,21/04/2022,1
47,Tennessee,470321,0,0,2,0,109,MCNAIRY (109),1035,GUYS,4,Abril,20,2022,5,26,US-45 SR-5,2,US Highway,Rural,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,26,35.03235,-88.52758056,Vehiculo en movimiento,Frente a Detrás,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,99,99,99,99,2,20/04/2022,3
47,Tennessee,470322,0,0,2,0,37,DAVIDSON (37),1760,NASHVILLE,4,Abril,20,2022,9,55,US-30/41 SR-1 MURFREESBORO PK,2,US Highway,Urbano,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,235,36.11498056,-86.69401944,Vehiculo en movimiento,Angulo,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,9,55,10,12,2,20/04/2022,3
47,Tennessee,470323,0,0,2,0,37,DAVIDSON (37),1760,NASHVILLE,4,Abril,26,2022,18,16,SR-45 OLD HICKORY BLVD,3,Highway estatal,Urbano,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,179,36.16955,-86.60098056,Vehiculo en movimiento,Angulo,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,26/04/2022,2
47,Tennessee,470324,0,0,2,0,37,DAVIDSON (37),1760,NASHVILLE,4,Abril,24,2022,21,21,BELL RD,6,Calle Local Municipalidad,Urbano,Arteria Principal,City or Municipal Highway Agency,0,Sin jurisdiccion especial,22,36.10113056,-86.62618889,Vehiculo en movimiento,Frente a frente,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,24/04/2022,2
47,Tennessee,470325,1,1,1,0,17,CARROLL (17),1180,HUNTINGDON,4,Abril,27,2022,99,99,US-70 SR-364 VETERANS DR S RAM,2,US Highway,Rural,Arteria Menor,State Highway Agency,0,Sin jurisdiccion especial,1,35.99255,-88.40916111,Ciclista,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,27/04/2022,1
47,Tennessee,470326,0,0,2,0,65,HAMILTON (65),0,NO APLICA,4,Abril,25,2022,10,48,SR-312 BIRCHWOOD PK,3,Highway estatal,Urbano,Colector Mayor,State Highway Agency,0,Sin jurisdiccion especial,107,35.22681111,-85.06053889,Vehiculo en movimiento,Frente a frente,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,25/04/2022,2
47,Tennessee,470327,0,0,2,0,77,HENDERSON (77),0,NO APLICA,4,Abril,9,2022,14,15,I-40,1,Interestatal,Rural,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,220,35.81748056,-88.23681944,Vehiculo en movimiento,Golpe Lateral - misma direccion,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,09/04/2022,2
47,Tennessee,470328,0,0,2,0,145,ROANE (145),0,NO APLICA,4,Abril,10,2022,8,25,SR-58 GALLAHER RD,3,Highway estatal,Urbano,Arteria Principal,State Highway Agency,1,Sin jurisdiccion especial,139,35.87221111,-84.44265,Vehiculo en movimiento,Angulo,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,10/04/2022,5
47,Tennessee,470330,0,0,1,0,5,BENTON (5),0,NO APLICA,4,Abril,29,2022,12,33,I-40,1,Interestatal,Rural,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,27,35.86321111,-88.04411111,Otra no colicion,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,29/04/2022,1
47,Tennessee,470331,0,0,1,0,93,KNOX (93),1300,KNOXVILLE,4,Abril,29,2022,6,1,I-40 RAMP,1,Interestatal,Urbano,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,2,35.96416111,-83.93908611,Arbol,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,29/04/2022,1
47,Tennessee,470332,0,0,3,0,75,HAYWOOD (75),0,NO APLICA,4,Abril,22,2022,20,56,I-40,1,Interestatal,Rural,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,179,35.56183889,-89.17261111,Vehiculo en movimiento,Golpe Lateral - misma direccion,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,22/04/2022,9
47,Tennessee,470333,0,0,2,0,159,SMITH (159),0,NO APLICA,4,Abril,28,2022,8,33,I-40,1,Interestatal,Rural,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,46,36.17665,-86.01148056,Vehiculo en movimiento,Frente a Detrás,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,2,28/04/2022,3
47,Tennessee,470334,0,0,1,0,51,FRANKLIN (51),0,NO APLICA,4,Abril,23,2022,21,37,CR-UTSI RD,4,Calle del Condado,Rural,Local,County Highway Agency,0,Sin jurisdiccion especial,18,35.3439,-86.09281111,Animal vivo,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,99,99,99,99,1,23/04/2022,1
47,Tennessee,470335,0,0,2,0,141,PUTNAM (141),0,NO APLICA,4,Abril,30,2022,12,5,I-40,1,Interestatal,Rural,Interestatal,State Highway Agency,1,Sin jurisdiccion especial,277,36.14246944,-85.36726111,Vehiculo en movimiento,Frente a Detrás,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,30/04/2022,2
47,Tennessee,470336,0,0,2,0,19,CARTER (19),0,NO APLICA,4,Abril,25,2022,23,30,US-19E SR-37,2,US Highway,Rural,Arteria Menor,State Highway Agency,0,Sin jurisdiccion especial,102,36.2284,-82.15463056,Vehiculo en movimiento,Angulo,Not an Intersection,No fue interseccion,Sobre calle,Ninguna,Oscuro sin iluminacion,Despejado,No,NO APLICA,23,25,23,54,2,25/04/2022,2
47,Tennessee,470337,0,0,1,0,165,SUMNER (165),0,NO APLICA,4,Abril,30,2022,17,43,SR-25,3,Highway estatal,Rural,Arteria Menor,State Highway Agency,0,Sin jurisdiccion especial,26,36.5005,-86.60543056,Zanja,El primer evento no fue una colision con un vehiculo automotor en transporte,Not an Intersection,No fue interseccion,Sobre el lado de la calle,Ninguna,Dia total,Despejado,No,NO APLICA,99,99,99,99,1,30/04/2022,3
